date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:57:35	1651666/1651666	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2022:36:29%20GMT	https://alfred.nl/media/pages/werk/fonq-aaltje/8811202ee6-1687182052/fonq-aaltje-20-omruil2-00-00-12-02-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/fonq-aaltje/8811202ee6-1687182052/fonq-aaltje-20-omruil2-00-00-12-02-1920x1080-crop-q72.png	(from https://alfred.nl/werk/fonq-aaltje)
15:57:36	224058/224058	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2018:24:23%20GMT	https://alfred.nl/media/pages/werk/ranja-ranja/94cd335757-1687182050/schermafbeelding-2023-06-01-om-13-55-45-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/ranja-ranja/94cd335757-1687182050/schermafbeelding-2023-06-01-om-13-55-45-480x270-crop-q72.png	(from https://alfred.nl/werk/ranja-ranja)
15:57:36	174796/174796	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2014:33:45%20GMT	https://alfred.nl/media/pages/werk/chicken-tonight-terry-stinger/66d82430b9-1687182050/schermafbeelding-2023-02-28-om-15-00-32-1-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/chicken-tonight-terry-stinger/66d82430b9-1687182050/schermafbeelding-2023-02-28-om-15-00-32-1-480x270-crop-q72.png	(from https://alfred.nl/werk/chicken-tonight-terry-stinger)
15:57:36	2810678/2810678	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2022:36:30%20GMT	https://alfred.nl/media/pages/werk/jumbo-kerst-2016/9ee9fccf50-1687182051/schermafbeelding-2023-05-25-om-15-02-07-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/jumbo-kerst-2016/9ee9fccf50-1687182051/schermafbeelding-2023-05-25-om-15-02-07-1920x1080-crop-q72.png	(from https://alfred.nl/werk/jumbo-kerst-2016)
15:57:37	2506282/2506282	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2018:24:27%20GMT	https://alfred.nl/media/pages/werk/ranja-ranja/94cd335757-1687182050/schermafbeelding-2023-06-01-om-13-55-45-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/ranja-ranja/94cd335757-1687182050/schermafbeelding-2023-06-01-om-13-55-45-1920x1080-crop-q72.png	(from https://alfred.nl/werk/ranja-ranja)
15:57:37	220180/220180	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2018:34:44%20GMT	https://alfred.nl/media/pages/werk/affligem-verbroedering/0ca567485a-1687182049/schermafbeelding-2023-01-09-om-15-44-47-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/affligem-verbroedering/0ca567485a-1687182049/schermafbeelding-2023-01-09-om-15-44-47-480x270-crop-q72.png	(from https://alfred.nl/werk/affligem-verbroedering)
15:57:37	25845/25845	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:36%20GMT	https://alfred.nl/media/pages/klanten/719f3d2e5d-1687182107/calve-pindakaas-esther-vergeer-thumbnail-810x540-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/719f3d2e5d-1687182107/calve-pindakaas-esther-vergeer-thumbnail-810x540-crop-q72.jpg	(from https://alfred.nl/klanten)
15:57:38	70277/70277	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:36%20GMT	https://alfred.nl/media/pages/klanten/d8bf5a6aed-1687182106/brands-amstel-810x540-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/d8bf5a6aed-1687182106/brands-amstel-810x540-crop-q72.jpg	(from https://alfred.nl/klanten)
15:57:38	2441469/2441469	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2018:34:46%20GMT	https://alfred.nl/media/pages/werk/affligem-verbroedering/0ca567485a-1687182049/schermafbeelding-2023-01-09-om-15-44-47-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/affligem-verbroedering/0ca567485a-1687182049/schermafbeelding-2023-01-09-om-15-44-47-1920x1080-crop-q72.png	(from https://alfred.nl/werk/affligem-verbroedering)
15:57:38	37020/37020	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:37%20GMT	https://alfred.nl/media/pages/klanten/ae9e35d2b7-1687182107/brands-praxis-810x540-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/ae9e35d2b7-1687182107/brands-praxis-810x540-crop-q72.jpg	(from https://alfred.nl/klanten)
15:57:38	1881655/1881655	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2014:33:48%20GMT	https://alfred.nl/media/pages/werk/chicken-tonight-terry-stinger/66d82430b9-1687182050/schermafbeelding-2023-02-28-om-15-00-32-1-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/chicken-tonight-terry-stinger/66d82430b9-1687182050/schermafbeelding-2023-02-28-om-15-00-32-1-1920x1080-crop-q72.png	(from https://alfred.nl/werk/chicken-tonight-terry-stinger)
15:57:38	552656/552656	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2009:06:03%20GMT	https://alfred.nl/media/pages/klanten/f085256f66-1687424734/still-texels-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/f085256f66-1687424734/still-texels-810x540-crop-q72.png	(from https://alfred.nl/klanten)
15:57:39	1021238/1021238	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:37%20GMT	https://alfred.nl/media/pages/klanten/e0690564cd-1687426841/venco-810x540-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/e0690564cd-1687426841/venco-810x540-crop-q72.jpg	(from https://alfred.nl/klanten)
15:57:39	734403/734403	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2013:51:34%20GMT	https://alfred.nl/media/pages/klanten/3a2466dfcd-1687182111/schermafbeelding-2023-01-09-om-15-46-51-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/3a2466dfcd-1687182111/schermafbeelding-2023-01-09-om-15-46-51-810x540-crop-q72.png	(from https://alfred.nl/klanten)
15:57:39	728901/728901	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2013:51:35%20GMT	https://alfred.nl/media/pages/klanten/da992c5c6d-1687182112/schermafbeelding-2023-01-09-om-15-48-57-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/da992c5c6d-1687182112/schermafbeelding-2023-01-09-om-15-48-57-810x540-crop-q72.png	(from https://alfred.nl/klanten)
15:57:39	580599/580599	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2009:28:20%20GMT	https://alfred.nl/media/pages/klanten/14e49c84ce-1687426087/schermafbeelding-2023-06-22-om-11-26-40-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/14e49c84ce-1687426087/schermafbeelding-2023-06-22-om-11-26-40-810x540-crop-q72.png	(from https://alfred.nl/klanten)
15:57:40	657936/657936	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2013:51:33%20GMT	https://alfred.nl/media/pages/klanten/9faee512a7-1687182113/schermafbeelding-2023-01-10-om-10-14-06-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/9faee512a7-1687182113/schermafbeelding-2023-01-10-om-10-14-06-810x540-crop-q72.png	(from https://alfred.nl/klanten)
15:57:40	850999/850999	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2010:14:13%20GMT	https://alfred.nl/media/pages/klanten/85e384026a-1687428747/schermafbeelding-2023-06-22-om-12-11-59-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/85e384026a-1687428747/schermafbeelding-2023-06-22-om-12-11-59-810x540-crop-q72.png	(from https://alfred.nl/klanten)
15:57:40	656146/656146	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2010:14:12%20GMT	https://alfred.nl/media/pages/klanten/c4c43815ce-1687428844/schermafbeelding-2023-06-22-om-12-13-31-810x540-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/klanten/c4c43815ce-1687428844/schermafbeelding-2023-06-22-om-12-13-31-810x540-crop-q72.png	(from https://alfred.nl/klanten)
